Accession	Country	Region	PMID	gb_lab_construct	Multiple_locations
DQ505119	ITA				
DQ505120	ITA				
DQ505121	ITA				
DQ505122	ITA				
DQ505123	ITA				
DQ505124	ITA				
DQ505125	ITA				
DQ505126	ITA				
DQ505127	ITA				
DQ505128	ITA				
DQ505129	ITA				
DQ505130	ITA				
DQ505131	ITA				
DQ505132	ITA				
DQ505133	ITA				
DQ505134	ITA				
DQ505135	ITA				
DQ505136	ITA				
DQ505137	ITA				
DQ505138	ITA				
DQ505139	ITA				
DQ505140	ITA				
DQ505141	ITA				
DQ505142	ITA				
DQ505143	ITA				
DQ505144	ITA				
DQ505145	ITA				
DQ505146	ITA				
DQ505147	ITA				
DQ505148	ITA				
DQ505149	ITA				
DQ505150	ITA				
DQ505151	ITA				
DQ505152	ITA				
DQ505153	ITA				
DQ505154	ITA				
DQ505155	ITA				
DQ505156	ITA				
DQ505157	ITA				
DQ505158	ITA				
DQ505159	ITA				
DQ505160	ITA				
DQ505161	ITA				
DQ505162	ITA				
DQ505163	ITA				
DQ505164	ITA				
DQ505165	ITA				
DQ505166	ITA				
DQ505167	ITA				
DQ505168	ITA				
DQ505169	ITA				
DQ505170	ITA				
DQ505171	ITA				
DQ505172	ITA				
DQ505173	ITA				
DQ505174	ITA				
DQ505175	ITA				
DQ505176	ITA				
DQ505177	ITA				
DQ505178	ITA				
DQ505179	ITA				
DQ505180	ITA				
DQ505181	ITA				
DQ505182	ITA				
DQ505183	ITA				
DQ505184	ITA				
DQ505185	ITA				
DQ505186	ITA				
DQ505187	ITA				
DQ505188	ITA				
DQ505189	ITA				
DQ505190	ITA				
DQ505191	ITA				
DQ505192	ITA				
DQ505193	ITA				
DQ505194	ITA				
DQ505195	ITA				
DQ505196	ITA				
DQ505197	ITA				
DQ505198	ITA				
DQ505199	ITA				
DQ505200	ITA				
DQ505201	ITA				
DQ505202	ITA				
DQ505203	ITA				
DQ505204	ITA				
DQ505205	ITA				
DQ505206	ITA				
DQ505207	ITA				
DQ505208	ITA				
DQ505209	ITA				
DQ505210	ITA				
DQ505211	ITA				
DQ505212	ITA				
DQ505213	ITA				
DQ505214	ITA				
DQ505215	ITA				
DQ505216	ITA				
DQ505217	ITA				
DQ505218	ITA				
DQ505219	ITA				
DQ505220	ITA				
DQ505221	ITA				
DQ505222	ITA				
DQ505223	ITA				
DQ505224	ITA				
DQ505225	ITA				
DQ505226	ITA				
DQ505227	ITA				
DQ505228	ITA				
DQ505229	ITA				
DQ505230	ITA				
DQ505231	ITA				
DQ505232	ITA				
DQ505233	ITA				
DQ505234	ITA				
DQ505235	ITA				
DQ505236	ITA				
DQ505237	ITA				
DQ505238	ITA				
DQ505239	ITA				
DQ505240	ITA				
DQ505241	ITA				
DQ505242	ITA				
DQ505243	ITA				
DQ505244	ITA				
DQ505245	ITA				
DQ505246	ITA				
DQ505247	ITA				
DQ505248	ITA				
DQ505249	ITA				
DQ505250	ITA				
DQ505251	ITA				
DQ505252	ITA				
DQ505253	ITA				
DQ505254	ITA				
DQ505255	ITA				
DQ505256	ITA				
DQ505257	ITA				
DQ505258	ITA				
DQ505259	ITA				
DQ505260	ITA				
DQ505261	ITA				
DQ505262	ITA				
DQ505263	ITA				
DQ505264	ITA				
DQ505265	ITA				
DQ505266	ITA				
DQ505267	ITA				
DQ505268	ITA				
DQ505269	ITA				
DQ505270	ITA				
DQ505271	ITA				
DQ505272	ITA				
DQ505273	ITA				
DQ505274	ITA				
DQ505275	ITA				
DQ505276	ITA				
DQ505277	ITA				
DQ505278	ITA				
DQ505279	ITA				
DQ505280	ITA				
DQ505281	ITA				
DQ505282	ITA				
DQ505283	ITA				
DQ505284	ITA				
DQ505285	ITA				
DQ505286	ITA				
DQ505287	ITA				
DQ505288	ITA				
DQ505289	ITA				
DQ505290	ITA				
DQ505291	ITA				
DQ505292	ITA				
DQ505293	ITA				
DQ505294	ITA				
DQ505295	ITA				
DQ505296	ITA				
DQ505297	ITA				
DQ505298	ITA				
DQ505299	ITA				
DQ505300	ITA				
DQ505301	ITA				
DQ505302	ITA				
DQ505303	ITA				
DQ505304	ITA				
DQ505305	ITA				
DQ505306	ITA				
DQ505307	ITA				
DQ505308	ITA				
DQ505309	ITA				
DQ505310	ITA				
DQ505311	ITA				
DQ505312	ITA				
DQ505313	ITA				
DQ505314	ITA				
DQ505315	ITA				
DQ505316	ITA				
DQ505317	ITA				
DQ505318	ITA				
DQ505319	ITA				
DQ505320	ITA				
DQ505321	ITA				
DQ505322	ITA				
DQ505323	ITA				
DQ505324	ITA				
DQ505325	ITA				
DQ505326	ITA				
DQ505327	ITA				
DQ505328	ITA				
DQ505329	ITA				
DQ505330	ITA				
DQ505331	ITA				
DQ505332	ITA				
DQ505333	ITA				
DQ505334	ITA				
DQ505335	ITA				
DQ505336	ITA				
DQ505337	ITA				
DQ505338	ITA				
DQ505339	ITA				
DQ505340	ITA				
DQ505341	ITA				
DQ505342	ITA				
DQ505343	ITA				
DQ505344	ITA				
DQ505345	ITA				
DQ505346	ITA				
DQ505347	ITA				
DQ505348	ITA				
DQ505349	ITA				
DQ505350	ITA				
DQ505351	ITA				
DQ505352	ITA				
DQ505353	ITA				
DQ505354	ITA				
DQ505355	ITA				
DQ505356	ITA				
DQ505357	ITA				
DQ505358	ITA				
DQ505359	ITA				
DQ505360	ITA				
DQ505361	ITA				
DQ505362	ITA				
DQ505363	ITA				
DQ505364	ITA				
DQ505365	ITA				
DQ505366	ITA				
DQ505367	ITA				
DQ505368	ITA				
DQ505369	ITA				
DQ505370	ITA				
DQ505371	ITA				
DQ505372	ITA				
DQ505373	ITA				
DQ505374	ITA				
DQ505375	ITA				
DQ505376	ITA				
DQ505377	ITA				
DQ505378	ITA				
DQ505379	ITA				
DQ505380	ITA				
DQ505381	ITA				
DQ505382	ITA				
DQ505383	ITA				
DQ505384	ITA				
DQ505385	ITA				
DQ505386	ITA				
DQ505387	ITA				
DQ505388	ITA				
DQ505389	ITA				
DQ505390	ITA				
DQ505391	ITA				
DQ505392	ITA				
DQ505393	ITA				
DQ505394	ITA				
DQ505395	ITA				
DQ505396	ITA				
DQ505397	ITA				
DQ505398	ITA				
DQ505399	ITA				
DQ505400	ITA				
DQ505401	ITA				
DQ505402	ITA				
DQ505403	ITA				
DQ505404	ITA				
DQ505405	ITA				
DQ505406	ITA				
DQ505407	ITA				
DQ505408	ITA				
DQ505409	ITA				
DQ505410	ITA				
DQ505411	ITA				
DQ505412	ITA				
DQ505413	ITA				
DQ505414	ITA				
DQ505415	ITA				
DQ505416	ITA				
DQ505417	ITA				
DQ505418	ITA				
DQ505419	ITA				
DQ505420	ITA				
DQ505421	ITA				
DQ505422	ITA				
DQ505423	ITA				
DQ505424	ITA				
DQ505425	ITA				
DQ505426	ITA				
DQ505427	ITA				
DQ505428	ITA				
DQ505429	ITA				
DQ505430	ITA				
DQ505431	ITA				
DQ505432	ITA				
DQ505433	ITA				
DQ505434	ITA				
DQ505435	ITA				
DQ505436	ITA				
DQ505437	ITA				
DQ505438	ITA				
DQ505439	ITA				
DQ505440	ITA				
DQ505441	ITA				
DQ505442	ITA				
DQ505443	ITA				
DQ505444	ITA				
DQ505445	ITA				
DQ505446	ITA				
DQ505447	ITA				
DQ505448	ITA				
DQ505449	ITA				
DQ505450	ITA				
DQ505451	ITA				
DQ505452	ITA				
DQ505453	ITA				
DQ505454	ITA				
DQ505455	ITA				
DQ505456	ITA				
DQ505457	ITA				
DQ505458	ITA				
DQ505459	ITA				
DQ505460	ITA				
DQ505461	ITA				
DQ505462	ITA				
DQ505463	ITA				
DQ505464	ITA				
DQ505465	ITA				
DQ505466	ITA				
DQ505467	ITA				
DQ505468	ITA				
DQ505469	ITA				
DQ505470	ITA				
DQ505471	ITA				
DQ505472	ITA				
DQ505473	ITA				
DQ505474	ITA				
DQ505475	ITA				
DQ505476	ITA				
DQ505477	ITA				
DQ505478	ITA				
DQ505479	ITA				
DQ505480	ITA				
DQ505481	ITA				
DQ505482	ITA				
DQ505483	ITA				
DQ505484	ITA				
DQ505485	ITA				
DQ505486	ITA				
DQ505487	ITA				
DQ505488	ITA				
DQ505489	ITA				
DQ505490	ITA				
DQ505491	ITA				
DQ505492	ITA				
DQ505493	ITA				
DQ505494	ITA				
DQ505495	ITA				
DQ505496	ITA				
DQ505497	ITA				
DQ505498	ITA				
DQ505499	ITA				
DQ505500	ITA				
DQ505501	ITA				
DQ505502	ITA				
DQ505503	ITA				
DQ505504	ITA				
DQ505505	ITA				
DQ505506	ITA				
DQ505507	ITA				
DQ505508	ITA				
DQ505509	ITA				
DQ505510	ITA				
DQ505511	ITA				
DQ505512	ITA				
DQ505513	ITA				
DQ505514	ITA				
DQ505515	ITA				
DQ505516	ITA				
DQ505517	ITA				
DQ505518	ITA				
DQ505519	ITA				
DQ505520	ITA				
DQ505521	ITA				
DQ505522	ITA				
DQ505523	ITA				
DQ505524	ITA				
DQ505525	ITA				
DQ505526	ITA				
DQ505527	ITA				
DQ505528	ITA				
DQ505529	ITA				
DQ505530	ITA				
DQ505531	ITA				
DQ505532	ITA				
DQ505533	ITA				
DQ505534	ITA				
DQ505535	ITA				
DQ505536	ITA				
DQ505537	ITA				
DQ505538	ITA				
DQ505539	ITA				
DQ505540	ITA				
DQ505541	ITA				
DQ505542	ITA				
DQ505543	ITA				
DQ505544	ITA				
DQ505545	ITA				
DQ505546	ITA				
DQ505547	ITA				
DQ505548	ITA				
DQ505549	ITA				
DQ505550	ITA				
DQ505551	ITA				
DQ505552	ITA				
DQ505553	ITA				
DQ505554	ITA				
DQ505555	ITA				
DQ505556	ITA				
DQ505557	ITA				
DQ505558	ITA				
DQ505559	ITA				
DQ505560	ITA				
DQ505561	ITA				
DQ505562	ITA				
DQ505563	ITA				
DQ505564	ITA				
DQ505565	ITA				
DQ505566	ITA				
DQ505567	ITA				
DQ505568	ITA				
DQ505569	ITA				
DQ505570	ITA				
DQ505571	ITA				
DQ505572	ITA				
DQ505573	ITA				
DQ505574	ITA				
DQ505575	ITA				
DQ505576	ITA				
DQ505577	ITA				
DQ505578	ITA				
DQ505579	ITA				
DQ505580	ITA				
DQ505581	ITA				
DQ505582	ITA				
DQ505583	ITA				
DQ505584	ITA				
DQ505585	ITA				
DQ505586	ITA				
DQ505587	ITA				
DQ505588	ITA				
DQ505589	ITA				
DQ505590	ITA				
DQ505591	ITA				
DQ505592	ITA				
DQ505593	ITA				
DQ505594	ITA				
DQ505595	ITA				
DQ505596	ITA				
DQ505597	ITA				
DQ505598	ITA				
DQ505599	ITA				
DQ505600	ITA				
DQ505601	ITA				
DQ505602	ITA				
DQ505603	ITA				
DQ505604	ITA				
DQ505605	ITA				
DQ505606	ITA				
DQ505607	ITA				
DQ505608	ITA				
DQ505609	ITA				
DQ505610	ITA				
DQ505611	ITA				
DQ505612	ITA				
DQ505613	ITA				
DQ505614	ITA				
DQ505615	ITA				
DQ505616	ITA				
DQ505617	ITA				
DQ505618	ITA				
DQ505619	ITA				
DQ505620	ITA				
DQ505621	ITA				
DQ505622	ITA				
DQ505623	ITA				
DQ505624	ITA				
DQ505625	ITA				
DQ505626	ITA				
DQ505627	ITA				
DQ505628	ITA				
DQ505629	ITA				
DQ505630	ITA				
DQ505631	ITA				
DQ505632	ITA				
DQ505633	ITA				
DQ505634	ITA				
DQ505635	ITA				
DQ505636	ITA				
DQ505637	ITA				
DQ505638	ITA				
DQ505639	ITA				
DQ505640	ITA				
DQ505641	ITA				
DQ505642	ITA				
DQ505643	ITA				
DQ505644	ITA				
DQ505645	ITA				
DQ505646	ITA				
DQ505647	ITA				
DQ505648	ITA				
DQ505649	ITA				
DQ505650	ITA				
DQ505651	ITA				
DQ505652	ITA				
DQ505653	ITA				
DQ505654	ITA				
DQ505655	ITA				
DQ505656	ITA				
DQ505657	ITA				
DQ505658	ITA				
DQ505659	ITA				
DQ505660	ITA				
DQ505661	ITA				
DQ505662	ITA				
DQ505663	ITA				
DQ505664	ITA				
DQ505665	ITA				
DQ505666	ITA				
DQ505667	ITA				
DQ505668	ITA				
DQ505669	ITA				
DQ505670	ITA				
DQ505671	ITA				
DQ505672	ITA				
DQ505673	ITA				
DQ505674	ITA				
DQ505675	ITA				
DQ505676	ITA				
DQ505677	ITA				
DQ505678	ITA				
DQ505679	ITA				
DQ505680	ITA				
DQ505681	ITA				
DQ505682	ITA				
DQ505683	ITA				
DQ505684	ITA				
DQ505685	ITA				
DQ505686	ITA				
DQ505687	ITA				
DQ505688	ITA				
DQ505689	ITA				
DQ505690	ITA				
DQ505691	ITA				
DQ505692	ITA				
DQ505693	ITA				
DQ505694	ITA				
DQ505695	ITA				
DQ505696	ITA				
DQ505697	ITA				
DQ505698	ITA				
DQ505699	ITA				
DQ505700	ITA				
DQ505701	ITA				
DQ505702	ITA				
DQ505703	ITA				
DQ505704	ITA				
DQ505705	ITA				
DQ505706	ITA				
DQ505707	ITA				
DQ505708	ITA				
DQ505709	ITA				
DQ505710	ITA				
DQ505711	ITA				
DQ505712	ITA				
DQ505713	ITA				
DQ505714	ITA				
DQ505715	ITA				
DQ505716	ITA				
DQ505717	ITA				
DQ505718	ITA				
DQ505719	ITA				
DQ505720	ITA				
DQ505721	ITA				
DQ505722	ITA				
DQ505723	ITA				
DQ505724	ITA				
DQ505725	ITA				
DQ505726	ITA				
DQ505727	ITA				
DQ505728	ITA				
DQ505729	ITA				
DQ505730	ITA				
DQ505731	ITA				
DQ505732	ITA				
DQ505733	ITA				
DQ505734	ITA				
DQ505735	ITA				
DQ505736	ITA				
DQ505737	ITA				
DQ505738	ITA				
DQ505739	ITA				
DQ505740	ITA				
DQ505741	ITA				
DQ505742	ITA				
DQ505743	ITA				
DQ505744	ITA				
DQ505745	ITA				
DQ505746	ITA				
DQ505747	ITA				
DQ505748	ITA				
DQ505749	ITA				
DQ505750	ITA				
DQ505751	ITA				
DQ505752	ITA				
DQ505753	ITA				
DQ505754	ITA				
DQ505755	ITA				
DQ505756	ITA				
DQ505757	ITA				
DQ505758	ITA				
DQ505759	ITA				
DQ505760	ITA				
DQ505761	ITA				
DQ505762	ITA				
DQ505763	ITA				
DQ505764	ITA				
DQ505765	ITA				
DQ505766	ITA				
DQ505767	ITA				
DQ505768	ITA				
DQ505769	ITA				
DQ505770	ITA				
DQ505771	ITA				
DQ505772	ITA				
DQ505773	ITA				
DQ505774	ITA				
DQ505775	ITA				
DQ505776	ITA				
DQ505777	ITA				
DQ505778	ITA				
DQ505779	ITA				
DQ505780	ITA				
DQ505781	ITA				
DQ505782	ITA				
DQ505783	ITA				
DQ505784	ITA				
DQ505785	ITA				
DQ505786	ITA				
DQ505787	ITA				
DQ505788	ITA				
DQ505789	ITA				
DQ505790	ITA				
DQ505791	ITA				
DQ505792	ITA				
DQ505793	ITA				
DQ505794	ITA				
DQ505795	ITA				
DQ505796	ITA				
DQ505797	ITA				
DQ505798	ITA				
DQ505799	ITA				
DQ505800	ITA				
DQ505801	ITA				
DQ505802	ITA				
DQ505803	ITA				
DQ505804	ITA				
DQ505805	ITA				
DQ505806	ITA				
DQ505807	ITA				
DQ505808	ITA				
DQ505809	ITA				
DQ505810	ITA				
DQ505811	ITA				
DQ505812	ITA				
DQ505813	ITA				
DQ505814	ITA				
DQ505815	ITA				
DQ505816	ITA				
DQ505817	ITA				
DQ505818	ITA				
DQ505819	ITA				
DQ505820	ITA				
DQ505821	ITA				
DQ505822	ITA				
DQ505823	ITA				
DQ505824	ITA				
DQ505825	ITA				
DQ505826	ITA				
DQ505827	ITA				
DQ505828	ITA				
DQ505829	ITA				
DQ505830	ITA				
DQ505831	ITA				
DQ505832	ITA				
DQ505833	ITA				
DQ505834	ITA				
DQ505835	ITA				
DQ505836	ITA				
DQ505837	ITA				
DQ505838	ITA				
DQ505839	ITA				
DQ505840	ITA				
DQ505841	ITA				
DQ505842	ITA				
DQ505843	ITA				
DQ505844	ITA				
DQ505845	ITA				
DQ505846	ITA				
DQ505847	ITA				
DQ505848	ITA				
DQ505849	ITA				
DQ505850	ITA				
DQ505851	ITA				
DQ505852	ITA				
DQ505853	ITA				
DQ505854	ITA				
DQ505855	ITA				
DQ505856	ITA				
DQ505857	ITA				
DQ505858	ITA				
DQ505859	ITA				
DQ505860	ITA				
DQ505861	ITA				
DQ505862	ITA				
DQ505863	ITA				
DQ505864	ITA				
DQ505865	ITA				
DQ505866	ITA				
DQ505867	ITA				
DQ505868	ITA				
DQ505869	ITA				
DQ505870	ITA				
DQ505871	ITA				
DQ505872	ITA				
DQ505873	ITA				
DQ505874	ITA				
DQ505875	ITA				
DQ505876	ITA				
DQ505877	ITA				
DQ505878	ITA				
DQ505879	ITA				
DQ505880	ITA				
DQ505881	ITA				
DQ505882	ITA				
DQ505883	ITA				
DQ505884	ITA				
DQ505885	ITA				
DQ505886	ITA				
DQ505887	ITA				
DQ505888	ITA				
DQ505889	ITA				
DQ505890	ITA				
DQ505891	ITA				
DQ505892	ITA				
DQ505893	ITA				
DQ505894	ITA				
DQ505895	ITA				
DQ505896	ITA				
DQ505897	ITA				
DQ505898	ITA				
DQ505899	ITA				
DQ505900	ITA				
DQ505901	ITA				
DQ505902	ITA				
DQ505903	ITA				
DQ505904	ITA				
DQ505905	ITA				
DQ505906	ITA				
DQ505907	ITA				
DQ505908	ITA				
DQ505909	ITA				
DQ505910	ITA				
DQ505911	ITA				
DQ505912	ITA				
DQ505913	ITA				
DQ505914	ITA				
DQ505915	ITA				
DQ505916	ITA				
DQ505917	ITA				
DQ505918	ITA				
DQ505919	ITA				
DQ505920	ITA				
DQ505921	ITA				
DQ505922	ITA				
DQ505923	ITA				
DQ505924	ITA				
DQ505925	ITA				
DQ505926	ITA				
DQ505927	ITA				
DQ505928	ITA				
DQ505929	ITA				
DQ505930	ITA				
DQ505931	ITA				
DQ505932	ITA				
DQ505933	ITA				
DQ505934	ITA				
DQ505935	ITA				
DQ505936	ITA				
DQ505937	ITA				
DQ505938	ITA				
DQ505939	ITA				
DQ505940	ITA				
DQ505941	ITA				
DQ505942	ITA				
DQ505943	ITA				
DQ505944	ITA				
DQ505945	ITA				
DQ505946	ITA				
DQ505947	ITA				
DQ505948	ITA				
DQ505949	ITA				
DQ505950	ITA				
DQ505951	ITA				
DQ505952	ITA				
DQ505953	ITA				
DQ505954	ITA				
DQ505955	ITA				
DQ505956	ITA				
DQ505957	ITA				
DQ505958	ITA				
DQ505959	ITA				
DQ505960	ITA				
DQ505961	ITA				
DQ505962	ITA				
DQ505963	ITA				
DQ505964	ITA				
DQ505965	ITA				
DQ505966	ITA				
DQ505967	ITA				
DQ505968	ITA				
DQ505969	ITA				
DQ505970	ITA				
DQ505971	ITA				
DQ505972	ITA				
DQ505973	ITA				
DQ505974	ITA				
DQ505975	ITA				
DQ505976	ITA				
DQ505977	ITA				
DQ505978	ITA				
DQ505979	ITA				
DQ505980	ITA				
DQ505981	ITA				
DQ505982	ITA				
DQ505983	ITA				
DQ505984	ITA				
DQ505985	ITA				
DQ505986	ITA				
DQ505987	ITA				
DQ505988	ITA				
DQ505989	ITA				
DQ505990	ITA				
DQ505991	ITA				
DQ505992	ITA				
DQ505993	ITA				
DQ505994	ITA				
DQ505995	ITA				
DQ505996	ITA				
DQ505997	ITA				
DQ505998	ITA				
DQ505999	ITA				
DQ506000	ITA				
DQ506001	ITA				
DQ506002	ITA				
DQ506003	ITA				
DQ506004	ITA				
DQ506005	ITA				
DQ506006	ITA				
DQ506007	ITA				
DQ506008	ITA				
DQ506009	ITA				
DQ506010	ITA				
DQ506011	ITA				
DQ506012	ITA				
DQ506013	ITA				
DQ506014	ITA				
DQ506015	ITA				
DQ506016	ITA				
DQ506017	ITA				
DQ506018	ITA				
DQ506019	ITA				
DQ506020	ITA				
DQ506021	ITA				
DQ506022	ITA				
DQ506023	ITA				
DQ506024	ITA				
DQ506025	ITA				
DQ506026	ITA				
DQ506027	ITA				
DQ506028	ITA				
DQ506029	ITA				
DQ506030	ITA				
DQ506031	ITA				
DQ506032	ITA				
DQ506033	ITA				
DQ506034	ITA				
DQ506035	ITA				
DQ506036	ITA				
DQ506037	ITA				
DQ506038	ITA				
DQ506039	ITA				
DQ506040	ITA				
DQ506041	ITA				
DQ506042	ITA				
DQ506043	ITA				
DQ506044	ITA				
DQ506045	ITA				
DQ506046	ITA				
DQ506047	ITA				
DQ506048	ITA				
DQ506049	ITA				
DQ506050	ITA				
DQ506051	ITA				
DQ506052	ITA				
DQ506053	ITA				
DQ506054	ITA				
DQ506055	ITA				
DQ506056	ITA				
DQ506057	ITA				
DQ506058	ITA				
DQ506059	ITA				
DQ506060	ITA				
DQ506061	ITA				
DQ506062	ITA				
DQ506063	ITA				
DQ506064	ITA				
DQ506065	ITA				
DQ506066	ITA				
DQ506067	ITA				
DQ506068	ITA				
DQ506069	ITA				
DQ506070	ITA				
DQ506071	ITA				
DQ506072	ITA				
DQ506073	ITA				
DQ506074	ITA				
DQ506075	ITA				
DQ506076	ITA				
DQ506077	ITA				
DQ506078	ITA				
DQ506079	ITA				
DQ506080	ITA				
DQ506081	ITA				
DQ506082	ITA				
DQ506083	ITA				
DQ506084	ITA				
DQ506085	ITA				
DQ506086	ITA				
DQ506087	ITA				
DQ506088	ITA				
DQ506089	ITA				
DQ506090	ITA				
DQ506091	ITA				
DQ506092	ITA				
DQ506093	ITA				
DQ506094	ITA				
DQ506095	ITA				
DQ506096	ITA				
DQ506097	ITA				
DQ506098	ITA				
DQ506099	ITA				
DQ506100	ITA				
DQ506101	ITA				
DQ506102	ITA				
DQ506103	ITA				
DQ506104	ITA				
DQ506105	ITA				
DQ506106	ITA				
DQ506107	ITA				
DQ506108	ITA				
DQ506109	ITA				
DQ506110	ITA				
DQ506111	ITA				
DQ506112	ITA				
DQ506113	ITA				
DQ506114	ITA				
DQ506115	ITA				
DQ506116	ITA				
DQ506117	ITA				
DQ506118	ITA				
DQ506119	ITA				
DQ506120	ITA				
DQ506121	ITA				
DQ506122	ITA				
DQ506123	ITA				
DQ506124	ITA				
DQ506125	ITA				
DQ506126	ITA				
DQ506127	ITA				
DQ506128	ITA				
DQ506129	ITA				
DQ506130	ITA				
DQ506131	ITA				
DQ506132	ITA				
DQ506133	ITA				
DQ506134	ITA				
DQ506135	ITA				
DQ506136	ITA				
DQ506137	ITA				
DQ506138	ITA				
DQ506139	ITA				
DQ506140	ITA				
DQ506141	ITA				
DQ506142	ITA				
DQ506143	ITA				
DQ506144	ITA				
DQ506145	ITA				
DQ506146	ITA				
DQ506147	ITA				
DQ506148	ITA				
DQ506149	ITA				
DQ506150	ITA				
DQ506151	ITA				
DQ506152	ITA				
DQ506153	ITA				
DQ506154	ITA				
DQ506155	ITA				
DQ506156	ITA				
DQ506157	ITA				
DQ506158	ITA				
DQ506159	ITA				
DQ506160	ITA				
DQ506161	ITA				
DQ506162	ITA				
DQ506163	ITA				
DQ506164	ITA				
DQ506165	ITA				
DQ506166	ITA				
DQ506167	ITA				
DQ506168	ITA				
DQ506169	ITA				
DQ506170	ITA				
DQ506171	ITA				
DQ506172	ITA				
DQ506173	ITA				
DQ506174	ITA				
DQ506175	ITA				
DQ506176	ITA				
DQ506177	ITA				
DQ506178	ITA				
DQ506179	ITA				
DQ506180	ITA				
DQ506181	ITA				
DQ506182	ITA				
DQ506183	ITA				
DQ506184	ITA				
DQ506185	ITA				
DQ506186	ITA				
DQ506187	ITA				
DQ506188	ITA				
DQ506189	ITA				
DQ506190	ITA				
DQ506191	ITA				
DQ506192	ITA				
DQ506193	ITA				
DQ506194	ITA				
DQ506195	ITA				
DQ506196	ITA				
DQ506197	ITA				
DQ506198	ITA				
DQ506199	ITA				
DQ506200	ITA				
DQ506201	ITA				
DQ506202	ITA				
DQ506203	ITA				
DQ506204	ITA				
DQ506205	ITA				
DQ506206	ITA				
DQ506207	ITA				
DQ506208	ITA				
DQ506209	ITA				
DQ506210	ITA				
DQ506211	ITA				
DQ506212	ITA				
DQ506213	ITA				
DQ506214	ITA				
DQ506215	ITA				
DQ506216	ITA				
DQ506217	ITA				
DQ506218	ITA				
DQ506219	ITA				
DQ506220	ITA				
DQ506221	ITA				
DQ506222	ITA				
DQ506223	ITA				
DQ506224	ITA				
DQ506225	ITA				
DQ506226	ITA				
DQ506227	ITA				
DQ506228	ITA				
DQ506229	ITA				
DQ506230	ITA				
DQ506231	ITA				
DQ506232	ITA				
DQ506233	ITA				
DQ506234	ITA				
DQ506235	ITA				
DQ506236	ITA				
DQ506237	ITA				
DQ506238	ITA				
DQ506239	ITA				
DQ506240	ITA				
DQ506241	ITA				
DQ506242	ITA				
DQ506243	ITA				
DQ506244	ITA				
DQ506245	ITA				
DQ506246	ITA				
DQ506247	ITA				
DQ506248	ITA				
DQ506249	ITA				
DQ506250	ITA				
DQ506251	ITA				
DQ506252	ITA				
DQ506253	ITA				
DQ506254	ITA				
DQ506255	ITA				
DQ506256	ITA				
DQ506257	ITA				
DQ506258	ITA				
DQ506259	ITA				
DQ506260	ITA				
DQ506261	ITA				
DQ506262	ITA				
DQ506263	ITA				
DQ506264	ITA				
DQ506265	ITA				
DQ506266	ITA				
DQ506267	ITA				
DQ506268	ITA				
DQ506269	ITA				
DQ506270	ITA				
DQ506271	ITA				
DQ506272	ITA				
DQ506273	ITA				
DQ506274	ITA				
DQ506275	ITA				
DQ506276	ITA				
DQ506277	ITA				
DQ506278	ITA				
DQ506279	ITA				
DQ506280	ITA				
DQ506281	ITA				
DQ506282	ITA				
DQ506283	ITA				
DQ506284	ITA				
DQ506285	ITA				
DQ506286	ITA				
DQ506287	ITA				
DQ506288	ITA				
DQ506289	ITA				
DQ506290	ITA				
DQ506291	ITA				
DQ506292	ITA				
DQ506293	ITA				
DQ506294	ITA				
DQ506295	ITA				
DQ506296	ITA				
DQ506297	ITA				
DQ506298	ITA				
DQ506299	ITA				
DQ506300	ITA				
DQ506301	ITA				
DQ506302	ITA				
DQ506303	ITA				
DQ506304	ITA				
DQ506305	ITA				
DQ506306	ITA				
DQ506307	ITA				
DQ506308	ITA				
DQ506309	ITA				
DQ506310	ITA				
DQ506311	ITA				
DQ506312	ITA				
DQ506313	ITA				
DQ506314	ITA				
DQ506315	ITA				
DQ506316	ITA				
DQ506317	ITA				
DQ506318	ITA				
DQ506319	ITA				
DQ506320	ITA				
DQ506321	ITA				
DQ506322	ITA				
DQ506323	ITA				
DQ506324	ITA				
DQ506325	ITA				
DQ506326	ITA				
DQ506327	ITA				
DQ506328	ITA				
DQ506329	ITA				
DQ506330	ITA				
DQ506331	ITA				
DQ506332	ITA				
DQ506333	ITA				
DQ506334	ITA				
DQ506335	ITA				
DQ506336	ITA				
DQ506337	ITA				
DQ506338	ITA				
DQ506339	ITA				
DQ506340	ITA				
DQ506341	ITA				
DQ506342	ITA				
DQ506343	ITA				
DQ506344	ITA				
DQ506345	ITA				
DQ506346	ITA				
DQ506347	ITA				
DQ506348	ITA				
DQ506349	ITA				
DQ506350	ITA				
DQ506351	ITA				
DQ506352	ITA				
DQ506353	ITA				
DQ506354	ITA				
DQ506355	ITA				
DQ506356	ITA				
DQ506357	ITA				
DQ506358	ITA				
DQ506359	ITA				
DQ506360	ITA				
DQ506361	ITA				
DQ506362	ITA				
DQ506363	ITA				
DQ506364	ITA				
DQ506365	ITA				
DQ506366	ITA				
DQ506367	ITA				
DQ506368	ITA				
DQ506369	ITA				
DQ506370	ITA				
DQ506371	ITA				
DQ506372	ITA				
DQ506373	ITA				
DQ506374	ITA				
DQ506375	ITA				
DQ506376	ITA				
DQ506377	ITA				
DQ506378	ITA				
DQ506379	ITA				
DQ506380	ITA				
DQ506381	ITA				
DQ506382	ITA				
DQ506383	ITA				
DQ506384	ITA				
DQ506385	ITA				
DQ506386	ITA				
DQ506387	ITA				
